0.25  -12.8378
0.25325  -14.1039
0.2565  -13.0455
0.25975  -12.4429
0.263  -12.1167
0.26625  -11.9087
0.2695  -11.7691
0.27275  -11.6761
0.276  -11.6182
0.27925  -11.5891
0.2825  -11.5848
0.28575  -11.6034
0.289  -11.6442
0.29225  -11.7076
0.2955  -11.7957
0.29875  -11.912
0.302  -12.0636
0.30525  -12.263
0.3085  -12.5357
0.31175  -12.9429
0.315  -13.6858
0.31825  -13.9656
0.3215  -13.1029
0.32475  -12.6683
0.328  -12.393
0.33125  -12.1983
0.3345  -12.0529
0.33775  -11.9413
0.341  -11.8548
0.34425  -11.7878
0.3475  -11.7368
0.35075  -11.6993
0.354  -11.6735
0.35725  -11.658
0.3605  -11.652
0.36375  -11.6548
0.367  -11.6658
0.37025  -11.6849
0.3735  -11.7119
0.37675  -11.7448
0.38  -11.7843
0.38325  -11.8322
0.3865  -11.8891
0.38975  -11.956
0.393  -12.034
0.39625  -12.125
0.3995  -12.2314
0.40275  -12.3571
0.406  -12.508
0.40925  -12.6936
0.4125  -12.9312
0.41575  -13.2564
0.419  -13.7537
0.42225  -14.4453
0.4255  -13.9014
0.42875  -13.3632
0.432  -13.0251
0.43525  -12.7855
0.4385  -12.6026
0.44175  -12.4565
0.445  -12.3361
0.44825  -12.235
0.4515  -12.1488
0.45475  -12.0746
0.458  -12.0102
0.46125  -11.9541
0.4645  -11.905
0.46775  -11.8622
0.471  -11.8248
0.47425  -11.7922
0.4775  -11.7639
0.48075  -11.7396
0.484  -11.7189
0.48725  -11.7015
0.4905  -11.6872
0.49375  -11.6757
0.497  -11.667
0.50025  -11.6608
0.5035  -11.657
0.50675  -11.6555
0.51  -11.6562
0.51325  -11.6591
0.5165  -11.664
0.51975  -11.671
0.523  -11.6799
0.52625  -11.6908
0.5295  -11.7035
0.53275  -11.7182
0.536  -11.7348
0.53925  -11.7533
0.5425  -11.7738
0.54575  -11.7962
0.549  -11.8206
0.55225  -11.847
0.5555  -11.8756
0.55875  -11.9064
0.562  -11.9395
0.56525  -11.975
0.5685  -12.0131
0.57175  -12.054
0.575  -12.0978
0.57825  -12.1448
0.5815  -12.1953
0.58475  -12.2497
0.588  -12.3084
0.59125  -12.3719
0.5945  -12.4409
0.59775  -12.5163
0.601  -12.5992
0.60425  -12.691
0.6075  -12.7936
0.61075  -12.9096
0.614  -13.043
0.61725  -13.1995
0.6205  -13.388
0.62375  -13.6241
0.627  -13.9347
0.63025  -14.3549
0.6335  -14.693
0.63675  -14.3655
0.64  -13.9546
0.64325  -13.653
0.6465  -13.4258
0.64975  -13.246
0.653  -13.0983
0.65625  -12.9735
0.6595  -12.8659
0.66275  -12.7717
0.666  -12.6881
0.66925  -12.6132
0.6725  -12.5456
0.67575  -12.4841
0.679  -12.4279
0.68225  -12.3763
0.6855  -12.3286
0.68875  -12.2845
0.692  -12.2436
0.69525  -12.2055
0.6985  -12.1699
0.70175  -12.1367
0.705  -12.1055
0.70825  -12.0764
0.7115  -12.0489
0.71475  -12.0232
0.718  -11.9989
0.72125  -11.9761
0.7245  -11.9546
0.72775  -11.9344
0.731  -11.9152
0.73425  -11.8972
0.7375  -11.8802
0.74075  -11.8642
0.744  -11.8491
0.74725  -11.8349
0.7505  -11.8214
0.75375  -11.8088
0.757  -11.7969
0.76025  -11.7857
0.7635  -11.7752
0.76675  -11.7653
0.77  -11.756
0.77325  -11.7474
0.7765  -11.7393
0.77975  -11.7317
0.783  -11.7247
0.78625  -11.7182
0.7895  -11.7122
0.79275  -11.7066
0.796  -11.7015
0.79925  -11.6968
0.8025  -11.6926
0.80575  -11.6887
0.809  -11.6853
0.81225  -11.6822
0.8155  -11.6795
0.81875  -11.6772
0.822  -11.6752
0.82525  -11.6736
0.8285  -11.6723
0.83175  -11.6713
0.835  -11.6707
0.83825  -11.6703
0.8415  -11.6703
0.84475  -11.6705
0.848  -11.671
0.85125  -11.6718
0.8545  -11.6729
0.85775  -11.6742
0.861  -11.6758
0.86425  -11.6777
0.8675  -11.6798
0.87075  -11.6822
0.874  -11.6848
0.87725  -11.6871
0.8805  -11.6893
0.88375  -11.6918
0.887  -11.6946
0.89025  -11.6975
0.8935  -11.7007
