1.44544e-05  -2.51327  3997.49
1.44544e-05  -2.38761  3992.27
1.44544e-05  -2.26195  3987.67
1.44544e-05  -2.13628  3983.76
1.44544e-05  -2.01062  3980.6
1.44544e-05  -1.88496  3978.25
1.44544e-05  -1.75929  3976.73
1.44544e-05  -1.63363  3976.08
1.44544e-05  -1.50796  3976.3
1.44544e-05  -1.3823  3977.38
1.44544e-05  -1.25664  3979.33
1.44544e-05  -1.13097  3982.09
1.44544e-05  -1.00531  3985.64
1.44544e-05  -0.879646  3989.91
1.44544e-05  -0.753982  3994.84
1.44544e-05  -0.628319  4000.35
1.44544e-05  -0.502655  4006.36
1.44544e-05  -0.376991  4012.77
1.44544e-05  -0.251327  4019.49
1.44544e-05  -0.125664  4026.39
1.44544e-05  1.11022e-15  4033.38
1.44544e-05  0.125664  4040.35
1.44544e-05  0.251327  4047.18
1.44544e-05  0.376991  4053.77
1.44544e-05  0.502655  4060.01
1.44544e-05  0.628319  4065.8
1.44544e-05  0.753982  4071.05
1.44544e-05  0.879646  4075.68
1.44544e-05  1.00531  4079.62
1.44544e-05  1.13097  4082.79
1.44544e-05  1.25664  4085.15
1.44544e-05  1.3823  4086.67
1.44544e-05  1.50796  4087.31
1.44544e-05  1.63363  4087.08
1.44544e-05  1.75929  4085.97
1.44544e-05  1.88496  4084
1.44544e-05  2.01062  4081.2
1.44544e-05  2.13628  4077.62
1.44544e-05  2.26195  4073.31
1.44544e-05  2.38761  4068.35
1.44544e-05  2.51327  4062.81
1.44544e-05  2.63894  4056.78
1.44544e-05  2.7646  4050.36
1.44544e-05  2.89027  4043.64
1.44544e-05  3.01593  4036.74
1.7378e-05  -3.14159  4028.05
1.7378e-05  -3.01593  4020.43
1.7378e-05  -2.89027  4012.97
1.7378e-05  -2.7646  4005.78
1.7378e-05  -2.63894  3998.98
1.7378e-05  -2.51327  3992.67
1.7378e-05  -2.38761  3986.95
1.7378e-05  -2.26195  3981.91
1.7378e-05  -2.13628  3977.63
1.7378e-05  -2.01062  3974.17
1.7378e-05  -1.88496  3971.58
1.7378e-05  -1.75929  3969.92
1.7378e-05  -1.63363  3969.21
1.7378e-05  -1.50796  3969.45
1.7378e-05  -1.3823  3970.64
1.7378e-05  -1.25664  3972.77
1.7378e-05  -1.13097  3975.8
1.7378e-05  -1.00531  3979.68
1.7378e-05  -0.879646  3984.36
1.7378e-05  -0.753982  3989.77
1.7378e-05  -0.628319  3995.81
1.7378e-05  -0.502655  4002.4
1.7378e-05  -0.376991  4009.43
1.7378e-05  -0.251327  4016.78
1.7378e-05  -0.125664  4024.36
1.7378e-05  1.11022e-15  4032.02
1.7378e-05  0.125664  4039.66
1.7378e-05  0.251327  4047.15
1.7378e-05  0.376991  4054.38
1.7378e-05  0.502655  4061.22
1.7378e-05  0.628319  4067.57
1.7378e-05  0.753982  4073.33
1.7378e-05  0.879646  4078.41
1.7378e-05  1.00531  4082.72
1.7378e-05  1.13097  4086.2
1.7378e-05  1.25664  4088.79
1.7378e-05  1.3823  4090.45
1.7378e-05  1.50796  4091.16
1.7378e-05  1.63363  4090.9
1.7378e-05  1.75929  4089.68
1.7378e-05  1.88496  4087.52
1.7378e-05  2.01062  4084.45
1.7378e-05  2.13628  4080.52
1.7378e-05  2.26195  4075.8
1.7378e-05  2.38761  4070.36
1.7378e-05  2.51327  4064.28
1.7378e-05  2.63894  4057.67
1.7378e-05  2.7646  4050.63
1.7378e-05  2.89027  4043.27
1.7378e-05  3.01593  4035.7
2.0893e-05  -3.14159  4026.01
2.0893e-05  -3.01593  4017.66
2.0893e-05  -2.89027  4009.48
2.0893e-05  -2.7646  4001.6
2.0893e-05  -2.63894  3994.15
2.0893e-05  -2.51327  3987.23
2.0893e-05  -2.38761  3980.96
2.0893e-05  -2.26195  3975.44
2.0893e-05  -2.13628  3970.74
2.0893e-05  -2.01062  3966.95
2.0893e-05  -1.88496  3964.12
2.0893e-05  -1.75929  3962.3
2.0893e-05  -1.63363  3961.52
2.0893e-05  -1.50796  3961.78
2.0893e-05  -1.3823  3963.08
2.0893e-05  -1.25664  3965.42
2.0893e-05  -1.13097  3968.74
2.0893e-05  -1.00531  3972.99
2.0893e-05  -0.879646  3978.12
2.0893e-05  -0.753982  3984.05
2.0893e-05  -0.628319  3990.67
2.0893e-05  -0.502655  3997.89
2.0893e-05  -0.376991  4005.59
2.0893e-05  -0.251327  4013.66
2.0893e-05  -0.125664  4021.96
2.0893e-05  1.11022e-15  4030.37
2.0893e-05  0.125664  4038.74
2.0893e-05  0.251327  4046.96
2.0893e-05  0.376991  4054.88
2.0893e-05  0.502655  4062.38
2.0893e-05  0.628319  4069.35
2.0893e-05  0.753982  4075.67
2.0893e-05  0.879646  4081.24
2.0893e-05  1.00531  4085.96
2.0893e-05  1.13097  4089.78
2.0893e-05  1.25664  4092.62
2.0893e-05  1.3823  4094.44
2.0893e-05  1.50796  4095.22
2.0893e-05  1.63363  4094.93
2.0893e-05  1.75929  4093.59
2.0893e-05  1.88496  4091.22
2.0893e-05  2.01062  4087.85
2.0893e-05  2.13628  4083.55
2.0893e-05  2.26195  4078.37
2.0893e-05  2.38761  4072.4
2.0893e-05  2.51327  4065.74
2.0893e-05  2.63894  4058.49
2.0893e-05  2.7646  4050.76
2.0893e-05  2.89027  4042.69
2.0893e-05  3.01593  4034.4
2.51189e-05  -3.14159  4023.58
2.51189e-05  -3.01593  4014.42
2.51189e-05  -2.89027  4005.46
2.51189e-05  -2.7646  3996.83
2.51189e-05  -2.63894  3988.66
2.51189e-05  -2.51327  3981.08
2.51189e-05  -2.38761  3974.21
2.51189e-05  -2.26195  3968.15
2.51189e-05  -2.13628  3963.01
2.51189e-05  -2.01062  3958.86
2.51189e-05  -1.88496  3955.76
2.51189e-05  -1.75929  3953.76
2.51189e-05  -1.63363  3952.9
2.51189e-05  -1.50796  3953.18
2.51189e-05  -1.3823  3954.61
2.51189e-05  -1.25664  3957.17
2.51189e-05  -1.13097  3960.8
2.51189e-05  -1.00531  3965.47
2.51189e-05  -0.879646  3971.09
2.51189e-05  -0.753982  3977.58
2.51189e-05  -0.628319  3984.84
2.51189e-05  -0.502655  3992.75
2.51189e-05  -0.376991  4001.2
2.51189e-05  -0.251327  4010.04
2.51189e-05  -0.125664  4019.14
2.51189e-05  1.11022e-15  4028.36
2.51189e-05  0.125664  4037.54
2.51189e-05  0.251327  4046.55
2.51189e-05  0.376991  4055.24
2.51189e-05  0.502655  4063.47
2.51189e-05  0.628319  4071.11
2.51189e-05  0.753982  4078.04
2.51189e-05  0.879646  4084.14
2.51189e-05  1.00531  4089.33
2.51189e-05  1.13097  4093.51
2.51189e-05  1.25664  4096.63
2.51189e-05  1.3823  4098.62
2.51189e-05  1.50796  4099.47
2.51189e-05  1.63363  4099.16
2.51189e-05  1.75929  4097.69
2.51189e-05  1.88496  4095.08
2.51189e-05  2.01062  4091.39
2.51189e-05  2.13628  4086.66
2.51189e-05  2.26195  4080.98
2.51189e-05  2.38761  4074.44
2.51189e-05  2.51327  4067.13
2.51189e-05  2.63894  4059.18
2.51189e-05  2.7646  4050.72
2.51189e-05  2.89027  4041.87
2.51189e-05  3.01593  4032.77
3.01995e-05  -3.14159  4020.67
3.01995e-05  -3.01593  4010.64
3.01995e-05  -2.89027  4000.82
3.01995e-05  -2.7646  3991.36
3.01995e-05  -2.63894  3982.41
3.01995e-05  -2.51327  3974.1
3.01995e-05  -2.38761  3966.57
3.01995e-05  -2.26195  3959.94
3.01995e-05  -2.13628  3954.3
3.01995e-05  -2.01062  3949.75
3.01995e-05  -1.88496  3946.35
3.01995e-05  -1.75929  3944.17
3.01995e-05  -1.63363  3943.22
3.01995e-05  -1.50796  3943.53
3.01995e-05  -1.3823  3945.1
3.01995e-05  -1.25664  3947.89
3.01995e-05  -1.13097  3951.88
3.01995e-05  -1.00531  3956.99
3.01995e-05  -0.879646  3963.15
3.01995e-05  -0.753982  3970.26
3.01995e-05  -0.628319  3978.22
3.01995e-05  -0.502655  3986.89
3.01995e-05  -0.376991  3996.14
3.01995e-05  -0.251327  4005.84
3.01995e-05  -0.125664  4015.82
3.01995e-05  1.11022e-15  4025.92
3.01995e-05  0.125664  4035.99
3.01995e-05  0.251327  4045.87
3.01995e-05  0.376991  4055.4
3.01995e-05  0.502655  4064.42
3.01995e-05  0.628319  4072.8
3.01995e-05  0.753982  4080.4
3.01995e-05  0.879646  4087.09
3.01995e-05  1.00531  4092.78
3.01995e-05  1.13097  4097.37
3.01995e-05  1.25664  4100.78
3.01995e-05  1.3823  4102.97
3.01995e-05  1.50796  4103.9
3.01995e-05  1.63363  4103.56
3.01995e-05  1.75929  4101.94
3.01995e-05  1.88496  4099.09
3.01995e-05  2.01062  4095.03
3.01995e-05  2.13628  4089.85
3.01995e-05  2.26195  4083.62
3.01995e-05  2.38761  4076.44
3.01995e-05  2.51327  4068.43
3.01995e-05  2.63894  4059.71
3.01995e-05  2.7646  4050.43
3.01995e-05  2.89027  4040.72
3.01995e-05  3.01593  4030.75
3.63078e-05  -3.14159  4017.21
3.63078e-05  -3.01593  4006.22
3.63078e-05  -2.89027  3995.45
3.63078e-05  -2.7646  3985.08
3.63078e-05  -2.63894  3975.27
3.63078e-05  -2.51327  3966.17
3.63078e-05  -2.38761  3957.92
3.63078e-05  -2.26195  3950.66
3.63078e-05  -2.13628  3944.48
3.63078e-05  -2.01062  3939.49
3.63078e-05  -1.88496  3935.77
3.63078e-05  -1.75929  3933.38
3.63078e-05  -1.63363  3932.34
3.63078e-05  -1.50796  3932.68
3.63078e-05  -1.3823  3934.39
3.63078e-05  -1.25664  3937.45
3.63078e-05  -1.13097  3941.82
3.63078e-05  -1.00531  3947.42
3.63078e-05  -0.879646  3954.16
3.63078e-05  -0.753982  3961.96
3.63078e-05  -0.628319  3970.67
3.63078e-05  -0.502655  3980.18
3.63078e-05  -0.376991  3990.32
3.63078e-05  -0.251327  4000.95
3.63078e-05  -0.125664  4011.89
3.63078e-05  1.11022e-15  4022.97
3.63078e-05  0.125664  4034.01
3.63078e-05  0.251327  4044.84
3.63078e-05  0.376991  4055.29
3.63078e-05  0.502655  4065.19
3.63078e-05  0.628319  4074.37
3.63078e-05  0.753982  4082.71
3.63078e-05  0.879646  4090.05
3.63078e-05  1.00531  4096.29
3.63078e-05  1.13097  4101.32
3.63078e-05  1.25664  4105.06
3.63078e-05  1.3823  4107.46
3.63078e-05  1.50796  4108.48
3.63078e-05  1.63363  4108.1
3.63078e-05  1.75929  4106.32
3.63078e-05  1.88496  4103.19
3.63078e-05  2.01062  4098.74
3.63078e-05  2.13628  4093.06
3.63078e-05  2.26195  4086.22
3.63078e-05  2.38761  4078.35
3.63078e-05  2.51327  4069.56
3.63078e-05  2.63894  4060.01
3.63078e-05  2.7646  4049.83
3.63078e-05  2.89027  4039.19
3.63078e-05  3.01593  4028.26
4.36516e-05  -3.14159  4013.07
4.36516e-05  -3.01593  4001.02
4.36516e-05  -2.89027  3989.23
4.36516e-05  -2.7646  3977.87
4.36516e-05  -2.63894  3967.12
4.36516e-05  -2.51327  3957.15
4.36516e-05  -2.38761  3948.11
4.36516e-05  -2.26195  3940.15
4.36516e-05  -2.13628  3933.39
4.36516e-05  -2.01062  3927.92
4.36516e-05  -1.88496  3923.85
4.36516e-05  -1.75929  3921.22
4.36516e-05  -1.63363  3920.08
4.36516e-05  -1.50796  3920.46
4.36516e-05  -1.3823  3922.33
4.36516e-05  -1.25664  3925.68
4.36516e-05  -1.13097  3930.46
4.36516e-05  -1.00531  3936.59
4.36516e-05  -0.879646  3943.98
4.36516e-05  -0.753982  3952.52
4.36516e-05  -0.628319  3962.07
4.36516e-05  -0.502655  3972.49
4.36516e-05  -0.376991  3983.61
4.36516e-05  -0.251327  3995.25
4.36516e-05  -0.125664  4007.25
4.36516e-05  1.11022e-15  4019.39
4.36516e-05  0.125664  4031.5
4.36516e-05  0.251327  4043.38
4.36516e-05  0.376991  4054.83
4.36516e-05  0.502655  4065.69
4.36516e-05  0.628319  4075.76
4.36516e-05  0.753982  4084.9
4.36516e-05  0.879646  4092.95
4.36516e-05  1.00531  4099.79
4.36516e-05  1.13097  4105.31
4.36516e-05  1.25664  4109.41
4.36516e-05  1.3823  4112.04
4.36516e-05  1.50796  4113.16
4.36516e-05  1.63363  4112.74
4.36516e-05  1.75929  4110.79
4.36516e-05  1.88496  4107.35
4.36516e-05  2.01062  4102.47
4.36516e-05  2.13628  4096.23
4.36516e-05  2.26195  4088.74
4.36516e-05  2.38761  4080.1
4.36516e-05  2.51327  4070.47
4.36516e-05  2.63894  4059.99
4.36516e-05  2.7646  4048.83
4.36516e-05  2.89027  4037.16
4.36516e-05  3.01593  4025.18
5.24807e-05  -3.14159  4008.13
5.24807e-05  -3.01593  3994.93
5.24807e-05  -2.89027  3982
5.24807e-05  -2.7646  3969.55
5.24807e-05  -2.63894  3957.78
5.24807e-05  -2.51327  3946.86
5.24807e-05  -2.38761  3936.96
5.24807e-05  -2.26195  3928.24
5.24807e-05  -2.13628  3920.83
5.24807e-05  -2.01062  3914.85
5.24807e-05  -1.88496  3910.38
5.24807e-05  -1.75929  3907.51
5.24807e-05  -1.63363  3906.26
5.24807e-05  -1.50796  3906.66
5.24807e-05  -1.3823  3908.72
5.24807e-05  -1.25664  3912.39
5.24807e-05  -1.13097  3917.62
5.24807e-05  -1.00531  3924.33
5.24807e-05  -0.879646  3932.43
5.24807e-05  -0.753982  3941.78
5.24807e-05  -0.628319  3952.24
5.24807e-05  -0.502655  3963.65
5.24807e-05  -0.376991  3975.84
5.24807e-05  -0.251327  3988.61
5.24807e-05  -0.125664  4001.75
5.24807e-05  1.11022e-15  4015.07
5.24807e-05  0.125664  4028.34
5.24807e-05  0.251327  4041.37
5.24807e-05  0.376991  4053.93
5.24807e-05  0.502655  4065.83
5.24807e-05  0.628319  4076.88
5.24807e-05  0.753982  4086.9
5.24807e-05  0.879646  4095.73
5.24807e-05  1.00531  4103.23
5.24807e-05  1.13097  4109.28
5.24807e-05  1.25664  4113.78
5.24807e-05  1.3823  4116.66
5.24807e-05  1.50796  4117.88
5.24807e-05  1.63363  4117.42
5.24807e-05  1.75929  4115.28
5.24807e-05  1.88496  4111.5
5.24807e-05  2.01062  4106.15
5.24807e-05  2.13628  4099.31
5.24807e-05  2.26195  4091.08
5.24807e-05  2.38761  4081.61
5.24807e-05  2.51327  4071.05
5.24807e-05  2.63894  4059.56
5.24807e-05  2.7646  4047.32
5.24807e-05  2.89027  4034.53
5.24807e-05  3.01593  4021.4
6.30957e-05  -3.14159  4002.22
6.30957e-05  -3.01593  3987.75
6.30957e-05  -2.89027  3973.59
6.30957e-05  -2.7646  3959.95
6.30957e-05  -2.63894  3947.06
6.30957e-05  -2.51327  3935.1
6.30957e-05  -2.38761  3924.26
6.30957e-05  -2.26195  3914.71
6.30957e-05  -2.13628  3906.6
6.30957e-05  -2.01062  3900.05
6.30957e-05  -1.88496  3895.16
6.30957e-05  -1.75929  3892
6.30957e-05  -1.63363  3890.64
6.30957e-05  -1.50796  3891.08
6.30957e-05  -1.3823  3893.32
6.30957e-05  -1.25664  3897.34
6.30957e-05  -1.13097  3903.06
6.30957e-05  -1.00531  3910.42
6.30957e-05  -0.879646  3919.28
6.30957e-05  -0.753982  3929.52
6.30957e-05  -0.628319  3940.98
6.30957e-05  -0.502655  3953.49
6.30957e-05  -0.376991  3966.84
6.30957e-05  -0.251327  3980.83
6.30957e-05  -0.125664  3995.24
6.30957e-05  1.11022e-15  4009.84
6.30957e-05  0.125664  4024.39
6.30957e-05  0.251327  4038.67
6.30957e-05  0.376991  4052.45
6.30957e-05  0.502655  4065.5
6.30957e-05  0.628319  4077.62
6.30957e-05  0.753982  4088.61
6.30957e-05  0.879646  4098.29
6.30957e-05  1.00531  4106.51
6.30957e-05  1.13097  4113.14
6.30957e-05  1.25664  4118.08
6.30957e-05  1.3823  4121.24
6.30957e-05  1.50796  4122.57
6.30957e-05  1.63363  4122.06
6.30957e-05  1.75929  4119.71
6.30957e-05  1.88496  4115.56
6.30957e-05  2.01062  4109.69
6.30957e-05  2.13628  4102.18
6.30957e-05  2.26195  4093.16
6.30957e-05  2.38761  4082.78
6.30957e-05  2.51327  4071.19
6.30957e-05  2.63894  4058.59
6.30957e-05  2.7646  4045.17
6.30957e-05  2.89027  4031.16
6.30957e-05  3.01593  4016.76
7.58578e-05  -3.14159  3995.15
7.58578e-05  -3.01593  3979.3
7.58578e-05  -2.89027  3963.79
7.58578e-05  -2.7646  3948.85
7.58578e-05  -2.63894  3934.73
7.58578e-05  -2.51327  3921.63
7.58578e-05  -2.38761  3909.76
7.58578e-05  -2.26195  3899.31
7.58578e-05  -2.13628  3890.43
7.58578e-05  -2.01062  3883.26
7.58578e-05  -1.88496  3877.9
7.58578e-05  -1.75929  3874.45
7.58578e-05  -1.63363  3872.95
7.58578e-05  -1.50796  3873.43
7.58578e-05  -1.3823  3875.89
7.58578e-05  -1.25664  3880.28
7.58578e-05  -1.13097  3886.55
7.58578e-05  -1.00531  3894.59
7.58578e-05  -0.879646  3904.3
7.58578e-05  -0.753982  3915.51
7.58578e-05  -0.628319  3928.07
7.58578e-05  -0.502655  3941.76
7.58578e-05  -0.376991  3956.39
7.58578e-05  -0.251327  3971.73
7.58578e-05  -0.125664  3987.52
7.58578e-05  1.11022e-15  4003.52
7.58578e-05  0.125664  4019.48
7.58578e-05  0.251327  4035.13
7.58578e-05  0.376991  4050.24
7.58578e-05  0.502655  4064.55
7.58578e-05  0.628319  4077.84
7.58578e-05  0.753982  4089.89
7.58578e-05  0.879646  4100.51
7.58578e-05  1.00531  4109.52
7.58578e-05  1.13097  4116.79
7.58578e-05  1.25664  4122.2
7.58578e-05  1.3823  4125.66
7.58578e-05  1.50796  4127.12
7.58578e-05  1.63363  4126.55
7.58578e-05  1.75929  4123.97
7.58578e-05  1.88496  4119.42
7.58578e-05  2.01062  4112.98
7.58578e-05  2.13628  4104.74
7.58578e-05  2.26195  4094.85
7.58578e-05  2.38761  4083.46
7.58578e-05  2.51327  4070.75
7.58578e-05  2.63894  4056.94
7.58578e-05  2.7646  4042.23
7.58578e-05  2.89027  4026.87
7.58578e-05  3.01593  4011.09
9.12011e-05  -3.14159  3986.7
9.12011e-05  -3.01593  3969.33
9.12011e-05  -2.89027  3952.34
9.12011e-05  -2.7646  3935.99
9.12011e-05  -2.63894  3920.52
9.12011e-05  -2.51327  3906.18
9.12011e-05  -2.38761  3893.19
9.12011e-05  -2.26195  3881.75
9.12011e-05  -2.13628  3872.03
9.12011e-05  -2.01062  3864.18
9.12011e-05  -1.88496  3858.33
9.12011e-05  -1.75929  3854.55
9.12011e-05  -1.63363  3852.9
9.12011e-05  -1.50796  3853.43
9.12011e-05  -1.3823  3856.11
9.12011e-05  -1.25664  3860.91
9.12011e-05  -1.13097  3867.77
9.12011e-05  -1.00531  3876.57
9.12011e-05  -0.879646  3887.19
9.12011e-05  -0.753982  3899.47
9.12011e-05  -0.628319  3913.22
9.12011e-05  -0.502655  3928.22
9.12011e-05  -0.376991  3944.25
9.12011e-05  -0.251327  3961.04
9.12011e-05  -0.125664  3978.35
9.12011e-05  1.11022e-15  3995.89
9.12011e-05  0.125664  4013.38
9.12011e-05  0.251327  4030.55
9.12011e-05  0.376991  4047.11
9.12011e-05  0.502655  4062.8
9.12011e-05  0.628319  4077.38
9.12011e-05  0.753982  4090.59
9.12011e-05  0.879646  4102.23
9.12011e-05  1.00531  4112.12
9.12011e-05  1.13097  4120.09
9.12011e-05  1.25664  4126.02
9.12011e-05  1.3823  4129.81
9.12011e-05  1.50796  4131.4
9.12011e-05  1.63363  4130.78
9.12011e-05  1.75929  4127.94
9.12011e-05  1.88496  4122.95
9.12011e-05  2.01062  4115.87
9.12011e-05  2.13628  4106.84
9.12011e-05  2.26195  4095.98
9.12011e-05  2.38761  4083.49
9.12011e-05  2.51327  4069.56
9.12011e-05  2.63894  4054.41
9.12011e-05  2.7646  4038.29
9.12011e-05  2.89027  4021.45
9.12011e-05  3.01593  4004.16
0.000109648  -3.14159  3976.58
0.000109648  -3.01593  3957.56
0.000109648  -2.89027  3938.96
0.000109648  -2.7646  3921.05
0.000109648  -2.63894  3904.12
0.000109648  -2.51327  3888.43
0.000109648  -2.38761  3874.22
0.000109648  -2.26195  3861.7
0.000109648  -2.13628  3851.06
0.000109648  -2.01062  3842.48
0.000109648  -1.88496  3836.07
0.000109648  -1.75929  3831.93
0.000109648  -1.63363  3830.13
0.000109648  -1.50796  3830.7
0.000109648  -1.3823  3833.63
0.000109648  -1.25664  3838.88
0.000109648  -1.13097  3846.38
0.000109648  -1.00531  3856.01
0.000109648  -0.879646  3867.63
0.000109648  -0.753982  3881.07
0.000109648  -0.628319  3896.12
0.000109648  -0.502655  3912.54
0.000109648  -0.376991  3930.1
0.000109648  -0.251327  3948.5
0.000109648  -0.125664  3967.46
0.000109648  1.11022e-15  3986.68
0.000109648  0.125664  4005.86
0.000109648  0.251327  4024.68
0.000109648  0.376991  4042.84
0.000109648  0.502655  4060.04
0.000109648  0.628319  4076.02
0.000109648  0.753982  4090.51
0.000109648  0.879646  4103.28
0.000109648  1.00531  4114.12
0.000109648  1.13097  4122.86
0.000109648  1.25664  4129.35
0.000109648  1.3823  4133.5
0.000109648  1.50796  4135.24
0.000109648  1.63363  4134.55
0.000109648  1.75929  4131.44
0.000109648  1.88496  4125.95
0.000109648  2.01062  4118.19
0.000109648  2.13628  4108.27
0.000109648  2.26195  4096.37
0.000109648  2.38761  4082.67
0.000109648  2.51327  4067.39
0.000109648  2.63894  4050.78
0.000109648  2.7646  4033.11
0.000109648  2.89027  4014.66
0.000109648  3.01593  3995.71
0.000131826  -3.14159  3964.48
0.000131826  -3.01593  3943.65
0.000131826  -2.89027  3923.28
0.000131826  -2.7646  3903.68
0.000131826  -2.63894  3885.15
0.000131826  -2.51327  3867.99
0.000131826  -2.38761  3852.44
0.000131826  -2.26195  3838.75
0.000131826  -2.13628  3827.12
0.000131826  -2.01062  3817.73
0.000131826  -1.88496  3810.72
0.000131826  -1.75929  3806.19
0.000131826  -1.63363  3804.23
0.000131826  -1.50796  3804.84
0.000131826  -1.3823  3808.05
0.000131826  -1.25664  3813.78
0.000131826  -1.13097  3821.98
0.000131826  -1.00531  3832.51
0.000131826  -0.879646  3845.22
0.000131826  -0.753982  3859.92
0.000131826  -0.628319  3876.39
0.000131826  -0.502655  3894.37
0.000131826  -0.376991  3913.59
0.000131826  -0.251327  3933.75
0.000131826  -0.125664  3954.52
0.000131826  1.11022e-15  3975.58
0.000131826  0.125664  3996.6
0.000131826  0.251327  4017.23
0.000131826  0.376991  4037.14
0.000131826  0.502655  4056
0.000131826  0.628319  4073.52
0.000131826  0.753982  4089.41
0.000131826  0.879646  4103.41
0.000131826  1.00531  4115.29
0.000131826  1.13097  4124.87
0.000131826  1.25664  4131.98
0.000131826  1.3823  4136.53
0.000131826  1.50796  4138.43
0.000131826  1.63363  4137.66
0.000131826  1.75929  4134.24
0.000131826  1.88496  4128.22
0.000131826  2.01062  4119.7
0.000131826  2.13628  4108.82
0.000131826  2.26195  4095.76
0.000131826  2.38761  4080.74
0.000131826  2.51327  4063.98
0.000131826  2.63894  4045.78
0.000131826  2.7646  4026.41
0.000131826  2.89027  4006.18
0.000131826  3.01593  3985.43
0.000158489  -3.14159  3949.99
0.000158489  -3.01593  3927.19
0.000158489  -2.89027  3904.89
0.000158489  -2.7646  3883.45
0.000158489  -2.63894  3863.18
0.000158489  -2.51327  3844.41
0.000158489  -2.38761  3827.41
0.000158489  -2.26195  3812.44
0.000158489  -2.13628  3799.73
0.000158489  -2.01062  3789.47
0.000158489  -1.88496  3781.81
0.000158489  -1.75929  3776.86
0.000158489  -1.63363  3774.71
0.000158489  -1.50796  3775.38
0.000158489  -1.3823  3778.87
0.000158489  -1.25664  3785.14
0.000158489  -1.13097  3794.09
0.000158489  -1.00531  3805.6
0.000158489  -0.879646  3819.49
0.000158489  -0.753982  3835.57
0.000158489  -0.628319  3853.58
0.000158489  -0.502655  3873.26
0.000158489  -0.376991  3894.3
0.000158489  -0.251327  3916.37
0.000158489  -0.125664  3939.13
